GSM,630,1,1002,56961,0,15.2374,-4.457,9001,24,1,1440044297,1763614482,0
GSM,630,1,1009,2033,0,15.3374,-4.352,1496,22,1,1458819976,1771395973,0
GSM,630,1,1009,50771,0,15.3309,-4.341,1273,22,1,1458819976,1771051200,0
GSM,630,1,1009,51321,0,15.3081,-4.3395,1343,20,1,1458819976,1768800484,0
GSM,630,1,1016,53138,0,15.3063,-4.3076,4136,22,1,1458819976,1768890508,0
GSM,630,1,1016,53051,0,15.3106,-4.3,1245,23,1,1458819976,1771136147,0
GSM,630,1,1016,55107,0,15.3072,-4.3005,1000,24,1,1439990675,1770964842,0
GSM,630,1,1017,50942,0,15.2733,-4.3131,1000,12,1,1448017058,1767854343,0
GSM,630,1,1016,56642,0,15.3258,-4.308,630,26,1,1458819976,1770531275,0
GSM,630,1,1016,50983,0,15.305,-4.3018,696,25,1,1458819976,1771136114,0
GSM,630,1,1017,51772,0,15.2998,-4.3192,1121,15,1,1456799142,1770964780,0
GSM,630,1,1016,53461,0,15.3204,-4.3017,1706,21,1,1438161916,1771136202,0
GSM,630,1,1022,60276,0,15.2761,-4.3317,5120,14,1,1434381731,1766641641,0
GSM,630,1,1021,56651,0,15.3287,-4.3083,1499,22,1,1458819977,1771219926,0
GSM,630,1,1021,55886,0,15.3321,-4.3223,4170,22,1,1458819977,1762923192,0
GSM,630,1,1023,55262,0,15.2493,-4.3514,1153,24,1,1437041672,1769755621,0
GSM,630,1,1021,58882,0,15.3236,-4.3204,1080,16,1,1458819977,1760673446,0
GSM,630,1,1019,56863,0,15.3401,-4.3847,2281,22,1,1458819976,1770446170,0
GSM,630,1,1021,50148,0,15.3168,-4.329,1244,22,1,1458819976,1766900231,0
GSM,630,1,1022,58896,0,15.2777,-4.3379,1127,6,1,1455812933,1755921456,0
GSM,630,1,1022,54522,0,15.2741,-4.3307,1000,22,1,1453010393,1770360673,0
GSM,630,1,1022,54277,0,15.2843,-4.3465,3773,16,1,1455095949,1769842305,0
GSM,630,1,1022,60278,0,15.2687,-4.3439,1000,11,1,1453102329,1769842198,0
GSM,630,1,1022,55253,0,15.2652,-4.3458,1559,23,1,1436320320,1770531401,0
GSM,630,1,1025,51263,0,15.5319,-4.0909,3977,22,1,1437952037,1771476937,0
GSM,630,1,1029,52516,0,15.3454,-4.3814,10035,26,1,1458819977,1770710480,0
GSM,630,1,1024,61407,0,15.3397,-4.379,1226,24,1,1458819977,1770446171,0
GSM,630,1,1024,57297,0,15.3403,-4.3649,2133,21,1,1458819977,1771395970,0
GSM,630,1,1029,50973,0,15.3402,-4.3763,1291,26,1,1458819977,1770012563,0
GSM,630,1,1028,50903,0,15.342,-4.3418,998,26,1,1453637812,1771395992,0
GSM,630,1,1025,52911,0,15.5421,-4.1043,3068,23,1,1437952037,1771476934,0
GSM,630,1,1024,56832,0,15.3254,-4.3717,2322,22,1,1458819977,1770446169,0
GSM,630,1,1024,56452,0,15.3332,-4.3833,1000,15,1,1458819977,1770964820,0
GSM,630,1,1024,56736,0,15.3399,-4.3802,1079,25,1,1458819977,1771136250,0
GSM,630,1,1026,52328,0,15.3171,-4.4011,5041,23,1,1433911451,1769926060,0
GSM,630,1,1024,56453,0,15.3321,-4.3841,1000,10,1,1458819977,1770964820,0
GSM,630,1,1029,55947,0,15.3465,-4.3768,5307,24,1,1456799142,1757910556,0
GSM,630,1,1029,60128,0,15.3416,-4.364,3168,22,1,1458819978,1771477102,0
GSM,630,1,1029,52512,0,15.3445,-4.3812,1000,24,1,1458819977,1771051030,0
GSM,630,1,1029,55172,0,15.3447,-4.3731,1088,24,1,1458819977,1771477096,0
GSM,630,1,1027,54927,0,15.368,-4.4182,5370,14,1,1451653426,1770878081,0
GSM,630,1,1028,56558,0,15.345,-4.3566,5170,25,1,1434356947,1771476842,0
GSM,630,1,1029,50976,0,15.3394,-4.3738,675,25,1,1458819977,1770964747,0
GSM,630,1,1024,51442,0,15.3205,-4.3706,1647,24,1,1458819977,1770964719,0
GSM,630,1,1024,51826,0,15.3189,-4.3563,1000,13,1,1442894707,1769407883,0
GSM,630,1,1029,55173,0,15.3427,-4.3691,1000,24,1,1458819977,1771136227,0
GSM,630,1,2001,54722,0,27.4877,-11.6596,4025,21,1,1441168179,1771476951,0
GSM,630,1,2010,55818,0,27.4445,-11.6071,7223,22,1,1439271245,1771220004,0
GSM,630,1,2010,52851,0,27.3585,-11.4287,22443,22,1,1457806177,1768716577,0
GSM,630,1,2005,54148,0,27.4233,-11.6412,5752,4,1,1441242645,1756526290,0
GSM,630,1,2018,59923,0,26.7965,-10.9989,23686,21,1,1436148439,1758254924,0
GSM,630,1,2018,52198,0,26.7196,-10.9993,2188,8,1,1438061355,1762923163,0
GSM,630,1,2023,55381,0,26.1482,-10.6318,9502,13,1,1426664318,1758859220,0
GSM,630,1,2023,55121,0,26.2188,-10.5855,26975,18,1,1427518929,1755661893,0
GSM,630,1,3020,56202,0,29.5761,3.135,3520,34,1,1458819979,1768459144,0
GSM,630,1,8015,56262,0,17.104,-4.7899,9357,22,1,1442195381,1732514046,0
GSM,630,1,8015,56263,0,17.0449,-4.7893,15796,23,1,1442195381,1739161201,0
GSM,630,1,8410,53863,0,13.4561,-5.826,2469,21,1,1447738648,1771476842,0
GSM,630,1,8420,58711,0,15.1555,-4.9533,7876,24,1,1427833018,1771477133,0
GSM,630,1,9012,60753,0,29.2325,-1.6747,2567,19,1,1458819980,1733899788,0
GSM,630,1,9012,51693,0,29.2324,-1.6635,7887,11,1,1458819980,1732602914,0
GSM,630,1,1003,56953,0,15.2645,-4.3839,7088,11,1,1457231406,1766380323,0
GSM,630,1,1002,52433,0,15.1925,-4.6267,3030,3,1,1436666490,1755575405,0
